# ec/tools/ec_timer_capture.py, read-only, ECMG window 0xfe410000 via /dev/mem
# started 2026-09-24T20:52:48.745+02:00  host mattone  kernel 7.2.7
# power: AC0.online=1 BAT0.status=Charging BAT0.capacity=93 hidpp_battery_1.online=1 hidpp_battery_1.status=Discharging ucsi-source-psy-USBC000:001.online=0 ucsi-source-psy-USBC000:001.status=Not charging
# interval 0.01s  seconds 300.0  28 addresses: 0x06c6 0x06cd 0x06d1 0x06d2 0x06f3 0x0635 0x0636 0x0637 0x0638 0x0639 0x063a 0x07f6 0x06d6 0x06c2 0x06c3 0x06d8 0x06d9 0x06da 0x055f 0x070b 0x0706 0x06c5 0x070d 0x07f3 0x06db 0x0621 0x0723 0x0440
# note: issue #257 arm 2: every sweep byte inside the host window, in code order (12 pre-return, 0x06D6, 12 post-return, side-effect targets 0x0621 0x0723, gate 0x0440). Out of window and not sampled: 0x0890 (pre), 0x08E4 0x09CE 0x085B 0x0986 0x0981 0x0982 0x0811 0x0809 0x0843 0x0844 0x080D 0x08A7 0x08A8 (post), 0x080C 0x0985 (side). 0x0460/0x0468 refused (fan page, #94).
# note: NixOS, no vendor service (Linux), uniwill_laptop loaded; loadavg at start: 2.23 4.11 3.52; operator activity on the machine not controlled or recorded
# baseline 2026-09-24T20:52:48.756+02:00: 0x06C6=0x00 0x06CD=0x00 0x06D1=0x00 0x06D2=0x00 0x06F3=0x00 0x0635=0x00 0x0636=0x00 0x0637=0x00 0x0638=0x00 0x0639=0x00 0x063A=0x00 0x07F6=0x00 0x06D6=0x06 0x06C2=0x00 0x06C3=0x00 0x06D8=0x00 0x06D9=0x03 0x06DA=0x00 0x055F=0x00 0x070B=0x00 0x0706=0x00 0x06C5=0x00 0x070D=0x00 0x07F3=0x00 0x06DB=0x00 0x0621=0x00 0x0723=0x00 0x0440=0x07
ts,addr,old,new
2026-09-24T20:52:55.607+02:00,0x06D6,0x08,0x07
2026-09-24T20:52:55.707+02:00,0x06D6,0x07,0x06
2026-09-24T20:52:55.807+02:00,0x06D6,0x06,0x05
2026-09-24T20:52:55.907+02:00,0x06D6,0x05,0x04
2026-09-24T20:52:56.006+02:00,0x06D6,0x04,0x03
2026-09-24T20:52:56.107+02:00,0x06D6,0x03,0x02
2026-09-24T20:52:56.207+02:00,0x06D6,0x02,0x01
2026-09-24T20:52:56.306+02:00,0x06D6,0x01,0x00
2026-09-24T20:52:56.407+02:00,0x06D6,0x00,0x09
2026-09-24T20:52:56.507+02:00,0x06D6,0x09,0x08
2026-09-24T20:52:56.607+02:00,0x06D6,0x08,0x07
2026-09-24T20:52:56.707+02:00,0x06D6,0x07,0x06
2026-09-24T20:52:56.807+02:00,0x06D6,0x06,0x05
2026-09-24T20:52:56.907+02:00,0x06D6,0x05,0x04
2026-09-24T20:52:57.007+02:00,0x06D6,0x04,0x03
2026-09-24T20:52:57.106+02:00,0x06D6,0x03,0x02
2026-09-24T20:52:57.207+02:00,0x06D6,0x02,0x01
2026-09-24T20:52:57.307+02:00,0x06D6,0x01,0x00
2026-09-24T20:52:57.406+02:00,0x06D6,0x00,0x09
2026-09-24T20:52:57.507+02:00,0x06D6,0x09,0x08
2026-09-24T20:52:57.606+02:00,0x06D6,0x08,0x07
2026-09-24T20:52:57.707+02:00,0x06D6,0x07,0x06
2026-09-24T20:52:57.797+02:00,0x06D6,0x06,0x05
2026-09-24T20:52:57.896+02:00,0x06D6,0x05,0x04
2026-09-24T20:52:57.996+02:00,0x06D6,0x04,0x03
2026-09-24T20:52:58.097+02:00,0x06D6,0x03,0x02
2026-09-24T20:52:58.197+02:00,0x06D6,0x02,0x01
2026-09-24T20:52:58.297+02:00,0x06D6,0x01,0x00
2026-09-24T20:52:58.396+02:00,0x06D6,0x00,0x09
2026-09-24T20:52:58.496+02:00,0x06D6,0x09,0x08
2026-09-24T20:52:58.597+02:00,0x06D6,0x08,0x07
2026-09-24T20:52:58.697+02:00,0x06D6,0x07,0x06
2026-09-24T20:52:58.796+02:00,0x06D6,0x06,0x05
2026-09-24T20:52:58.897+02:00,0x06D6,0x05,0x04
2026-09-24T20:52:58.997+02:00,0x06D6,0x04,0x03
2026-09-24T20:52:59.096+02:00,0x06D6,0x03,0x02
2026-09-24T20:52:59.197+02:00,0x06D6,0x02,0x01
2026-09-24T20:52:59.297+02:00,0x06D6,0x01,0x00
2026-09-24T20:52:59.397+02:00,0x06D6,0x00,0x09
2026-09-24T20:52:59.496+02:00,0x06D6,0x09,0x08
2026-09-24T20:52:59.597+02:00,0x06D6,0x08,0x07
2026-09-24T20:52:59.696+02:00,0x06D6,0x07,0x06
2026-09-24T20:52:59.797+02:00,0x06D6,0x06,0x05
2026-09-24T20:52:59.896+02:00,0x06D6,0x05,0x04
2026-09-24T20:52:59.997+02:00,0x06D6,0x04,0x03
2026-09-24T20:53:00.096+02:00,0x06D6,0x03,0x02
2026-09-24T20:53:00.196+02:00,0x06D6,0x02,0x01
2026-09-24T20:53:00.297+02:00,0x06D6,0x01,0x00
2026-09-24T20:53:00.396+02:00,0x06D6,0x00,0x09
2026-09-24T20:53:00.496+02:00,0x06D6,0x09,0x08
2026-09-24T20:53:00.597+02:00,0x06D6,0x08,0x07
2026-09-24T20:53:00.697+02:00,0x06D6,0x07,0x06
2026-09-24T20:53:00.797+02:00,0x06D6,0x06,0x05
2026-09-24T20:53:00.897+02:00,0x06D6,0x05,0x04
2026-09-24T20:53:00.997+02:00,0x06D6,0x04,0x03
2026-09-24T20:53:01.097+02:00,0x06D6,0x03,0x02
2026-09-24T20:53:01.187+02:00,0x06D6,0x02,0x01
2026-09-24T20:53:01.287+02:00,0x06D6,0x01,0x00
2026-09-24T20:53:01.387+02:00,0x06D6,0x00,0x09
2026-09-24T20:53:01.487+02:00,0x06D6,0x09,0x08
2026-09-24T20:53:01.587+02:00,0x06D6,0x08,0x07
2026-09-24T20:53:01.687+02:00,0x06D6,0x07,0x06
2026-09-24T20:53:01.787+02:00,0x06D6,0x06,0x05
2026-09-24T20:53:01.887+02:00,0x06D6,0x05,0x04
2026-09-24T20:53:01.987+02:00,0x06D6,0x04,0x03
2026-09-24T20:53:02.087+02:00,0x06D6,0x03,0x02
2026-09-24T20:53:02.186+02:00,0x06D6,0x02,0x01
2026-09-24T20:53:02.287+02:00,0x06D6,0x01,0x00
2026-09-24T20:53:02.387+02:00,0x06D6,0x00,0x09
2026-09-24T20:53:02.487+02:00,0x06D6,0x09,0x08
2026-09-24T20:53:02.587+02:00,0x06D6,0x08,0x07
2026-09-24T20:53:02.687+02:00,0x06D6,0x07,0x06
2026-09-24T20:53:02.787+02:00,0x06D6,0x06,0x05
2026-09-24T20:53:02.887+02:00,0x06D6,0x05,0x04
2026-09-24T20:53:02.987+02:00,0x06D6,0x04,0x03
2026-09-24T20:53:03.087+02:00,0x06D6,0x03,0x02
2026-09-24T20:53:03.187+02:00,0x06D6,0x02,0x01
2026-09-24T20:53:03.287+02:00,0x06D6,0x01,0x00
2026-09-24T20:53:03.386+02:00,0x06D6,0x00,0x09
2026-09-24T20:53:03.487+02:00,0x06D6,0x09,0x08
2026-09-24T20:53:03.586+02:00,0x06D6,0x08,0x07
2026-09-24T20:53:03.686+02:00,0x06D6,0x07,0x06
2026-09-24T20:53:03.787+02:00,0x06D6,0x06,0x05
2026-09-24T20:53:03.887+02:00,0x06D6,0x05,0x04
2026-09-24T20:53:03.987+02:00,0x06D6,0x04,0x03
2026-09-24T20:53:04.087+02:00,0x06D6,0x03,0x02
2026-09-24T20:53:04.187+02:00,0x06D6,0x02,0x01
2026-09-24T20:53:04.286+02:00,0x06D6,0x01,0x00
2026-09-24T20:53:04.387+02:00,0x06D6,0x00,0x09
2026-09-24T20:53:04.486+02:00,0x06D6,0x09,0x08
2026-09-24T20:53:04.577+02:00,0x06D6,0x08,0x07
2026-09-24T20:53:04.677+02:00,0x06D6,0x07,0x06
2026-09-24T20:53:04.777+02:00,0x06D6,0x06,0x05
2026-09-24T20:53:04.876+02:00,0x06D6,0x05,0x04
2026-09-24T20:53:04.977+02:00,0x06D6,0x04,0x03
2026-09-24T20:53:05.077+02:00,0x06D6,0x03,0x02
2026-09-24T20:53:05.177+02:00,0x06D6,0x02,0x01
2026-09-24T20:53:05.277+02:00,0x06D6,0x01,0x00
2026-09-24T20:53:05.377+02:00,0x06D6,0x00,0x09
2026-09-24T20:53:05.477+02:00,0x06D6,0x09,0x08
2026-09-24T20:53:05.577+02:00,0x06D6,0x08,0x07
2026-09-24T20:53:05.676+02:00,0x06D6,0x07,0x06
2026-09-24T20:53:05.777+02:00,0x06D6,0x06,0x05
2026-09-24T20:53:05.876+02:00,0x06D6,0x05,0x04
2026-09-24T20:53:05.977+02:00,0x06D6,0x04,0x03
2026-09-24T20:53:06.077+02:00,0x06D6,0x03,0x02
2026-09-24T20:53:06.177+02:00,0x06D6,0x02,0x01
2026-09-24T20:53:06.276+02:00,0x06D6,0x01,0x00
2026-09-24T20:53:06.376+02:00,0x06D6,0x00,0x09
2026-09-24T20:53:06.476+02:00,0x06D6,0x09,0x08
2026-09-24T20:53:06.577+02:00,0x06D6,0x08,0x07
2026-09-24T20:53:06.677+02:00,0x06D6,0x07,0x06
2026-09-24T20:53:06.777+02:00,0x06D6,0x06,0x05
2026-09-24T20:53:06.877+02:00,0x06D6,0x05,0x04
2026-09-24T20:53:06.977+02:00,0x06D6,0x04,0x03
2026-09-24T20:53:07.077+02:00,0x06D6,0x03,0x02
2026-09-24T20:53:07.177+02:00,0x06D6,0x02,0x01
2026-09-24T20:53:07.276+02:00,0x06D6,0x01,0x00
2026-09-24T20:53:07.376+02:00,0x06D6,0x00,0x09
2026-09-24T20:53:07.476+02:00,0x06D6,0x09,0x08
2026-09-24T20:53:07.576+02:00,0x06D6,0x08,0x07
2026-09-24T20:53:07.676+02:00,0x06D6,0x07,0x06
2026-09-24T20:53:07.776+02:00,0x06D6,0x06,0x05
2026-09-24T20:53:07.877+02:00,0x06D6,0x05,0x04
