# ec/tools/ec_timer_capture.py, read-only, ECMG window 0xfe410000 via /dev/mem
# started 2026-09-24T20:59:08.977+02:00  host mattone  kernel 7.2.7
# power: AC0.online=1 BAT0.status=Charging BAT0.capacity=97 hidpp_battery_1.online=1 hidpp_battery_1.status=Discharging ucsi-source-psy-USBC000:001.online=0 ucsi-source-psy-USBC000:001.status=Not charging
# interval 0.0005s  seconds 60.0  9 addresses: 0x06d6 0x06d9 0x04fe 0x0480 0x05f1 0x05f0 0x0490 0x0498 0x06da
# note: issue #257 arm 3, substitute: 0x1664 and 0x3202 are outside the host window, so 0x06D9 is sampled at 0.5 ms against 0x06D6 (to catch a decrement undone by bank1 0x982E, which stores 3) with the in-window bytes 0x976E/0x9817 read or write: 0x04FE 0x0480 0x05F1 0x05F0 0x0490 0x0498 0x06DA
# note: NixOS, no vendor service (Linux), uniwill_laptop loaded; loadavg at start: 10.51 6.26 4.38; operator activity on the machine not controlled or recorded
# baseline 2026-09-24T20:59:08.990+02:00: 0x06D6=0x03 0x06D9=0x03 0x04FE=0x00 0x0480=0x03 0x05F1=0x01 0x05F0=0x01 0x0490=0x0F 0x0498=0x00 0x06DA=0x00
ts,addr,old,new
2026-09-24T20:59:24.261+02:00,0x06D6,0x00,0x09
2026-09-24T20:59:24.360+02:00,0x06D6,0x09,0x08
2026-09-24T20:59:24.460+02:00,0x06D6,0x08,0x07
2026-09-24T20:59:24.560+02:00,0x06D6,0x07,0x06
2026-09-24T20:59:24.660+02:00,0x06D6,0x06,0x05
2026-09-24T20:59:24.759+02:00,0x06D6,0x05,0x04
2026-09-24T20:59:24.859+02:00,0x06D6,0x04,0x03
2026-09-24T20:59:24.959+02:00,0x06D6,0x03,0x02
2026-09-24T20:59:25.059+02:00,0x06D6,0x02,0x01
2026-09-24T20:59:25.158+02:00,0x06D6,0x01,0x00
2026-09-24T20:59:25.258+02:00,0x06D6,0x00,0x09
2026-09-24T20:59:25.358+02:00,0x06D6,0x09,0x08
2026-09-24T20:59:25.458+02:00,0x06D6,0x08,0x07
2026-09-24T20:59:25.557+02:00,0x06D6,0x07,0x06
2026-09-24T20:59:25.657+02:00,0x06D6,0x06,0x05
2026-09-24T20:59:25.757+02:00,0x06D6,0x05,0x04
2026-09-24T20:59:25.857+02:00,0x06D6,0x04,0x03
2026-09-24T20:59:25.957+02:00,0x06D6,0x03,0x02
2026-09-24T20:59:26.056+02:00,0x06D6,0x02,0x01
2026-09-24T20:59:26.156+02:00,0x06D6,0x01,0x00
2026-09-24T20:59:26.256+02:00,0x06D6,0x00,0x09
2026-09-24T20:59:26.356+02:00,0x06D6,0x09,0x08
2026-09-24T20:59:26.455+02:00,0x06D6,0x08,0x07
2026-09-24T20:59:26.555+02:00,0x06D6,0x07,0x06
2026-09-24T20:59:26.655+02:00,0x06D6,0x06,0x05
2026-09-24T20:59:26.755+02:00,0x06D6,0x05,0x04
2026-09-24T20:59:26.854+02:00,0x06D6,0x04,0x03
2026-09-24T20:59:26.954+02:00,0x06D6,0x03,0x02
2026-09-24T20:59:27.054+02:00,0x06D6,0x02,0x01
2026-09-24T20:59:27.154+02:00,0x06D6,0x01,0x00
2026-09-24T20:59:27.253+02:00,0x06D6,0x00,0x09
2026-09-24T20:59:27.353+02:00,0x06D6,0x09,0x08
2026-09-24T20:59:27.453+02:00,0x06D6,0x08,0x07
2026-09-24T20:59:27.553+02:00,0x06D6,0x07,0x06
2026-09-24T20:59:27.652+02:00,0x06D6,0x06,0x05
2026-09-24T20:59:27.752+02:00,0x06D6,0x05,0x04
2026-09-24T20:59:27.852+02:00,0x06D6,0x04,0x03
