ts,addr,old,new
# auto-mark state at start: AC0.online=1 lid LID1=open
2026-09-24T21:18:36.830+02:00,0x06D6,0x09,0x08
2026-09-24T21:18:36.930+02:00,0x06D6,0x08,0x07
2026-09-24T21:18:37.030+02:00,0x06D6,0x07,0x06
2026-09-24T21:18:37.130+02:00,0x06D6,0x06,0x05
2026-09-24T21:18:37.230+02:00,0x06D6,0x05,0x04
2026-09-24T21:18:37.330+02:00,0x06D6,0x04,0x03
2026-09-24T21:18:37.430+02:00,0x06D6,0x03,0x02
2026-09-24T21:18:37.530+02:00,0x06D6,0x02,0x01
2026-09-24T21:18:37.630+02:00,0x06D6,0x01,0x00
2026-09-24T21:18:37.730+02:00,0x06D6,0x00,0x09
2026-09-24T21:18:37.830+02:00,0x06D6,0x09,0x08
2026-09-24T21:18:37.930+02:00,0x06D6,0x08,0x07
2026-09-24T21:18:38.030+02:00,0x06D6,0x07,0x06
2026-09-24T21:18:38.130+02:00,0x06D6,0x06,0x05
2026-09-24T21:18:38.230+02:00,0x06D6,0x05,0x04
2026-09-24T21:18:38.330+02:00,0x06D6,0x04,0x03
2026-09-24T21:18:38.430+02:00,0x06D6,0x03,0x02
2026-09-24T21:18:38.520+02:00,0x06D6,0x02,0x01
2026-09-24T21:18:38.620+02:00,0x06D6,0x01,0x00
2026-09-24T21:18:38.720+02:00,0x06D6,0x00,0x09
2026-09-24T21:18:38.820+02:00,0x06D6,0x09,0x08
2026-09-24T21:18:38.920+02:00,0x06D6,0x08,0x07
2026-09-24T21:18:39.020+02:00,0x06D6,0x07,0x06
2026-09-24T21:18:39.120+02:00,0x06D6,0x06,0x05
2026-09-24T21:18:39.220+02:00,0x06D6,0x05,0x04
2026-09-24T21:18:39.320+02:00,0x06D6,0x04,0x03
2026-09-24T21:18:39.420+02:00,0x06D6,0x03,0x02
2026-09-24T21:18:39.520+02:00,0x06D6,0x02,0x01
2026-09-24T21:18:39.620+02:00,0x06D6,0x01,0x00
2026-09-24T21:18:39.720+02:00,0x06D6,0x00,0x09
2026-09-24T21:18:39.820+02:00,0x06D6,0x09,0x08
2026-09-24T21:18:39.920+02:00,0x06D6,0x08,0x07
2026-09-24T21:18:40.020+02:00,0x06D6,0x07,0x06
2026-09-24T21:18:40.120+02:00,0x06D6,0x06,0x05
2026-09-24T21:18:40.220+02:00,0x06D6,0x05,0x04
