ts,addr,old,new
2026-09-18T22:56:59.766+02:00,0x070A,0xB9,0xBC
2026-09-18T22:56:59.773+02:00,0x075B,0x65,0x66
2026-09-18T22:56:59.773+02:00,0x075C,0x51,0x52
2026-09-18T22:57:00.086+02:00,0x070A,0xBC,0xBF
2026-09-18T22:57:00.097+02:00,0x075B,0x66,0x65
2026-09-18T22:57:00.097+02:00,0x075C,0x52,0x51
2026-09-18T22:57:00.409+02:00,0x070A,0xBF,0xC0
2026-09-18T22:57:00.421+02:00,0x075B,0x65,0x64
2026-09-18T22:57:00.421+02:00,0x075C,0x51,0x50
2026-09-18T22:57:01.059+02:00,0x070A,0xC0,0xC1
2026-09-18T22:57:01.381+02:00,0x070A,0xC1,0xC4
2026-09-18T22:57:01.390+02:00,0x075B,0x64,0x63
2026-09-18T22:57:01.390+02:00,0x075C,0x50,0x4F
2026-09-18T22:57:01.702+02:00,0x070A,0xC4,0xC7
2026-09-18T22:57:01.708+02:00,0x075B,0x63,0x62
2026-09-18T22:57:01.708+02:00,0x075C,0x4F,0x4E
2026-09-18T22:57:02.021+02:00,0x070A,0xC7,0xCB
2026-09-18T22:57:02.030+02:00,0x075B,0x62,0x61
2026-09-18T22:57:02.030+02:00,0x075C,0x4E,0x4D
2026-09-18T22:57:02.350+02:00,0x070A,0xCB,0xCE
2026-09-18T22:57:02.357+02:00,0x075B,0x61,0x60
2026-09-18T22:57:02.357+02:00,0x075C,0x4D,0x4C
2026-09-18T22:57:02.668+02:00,0x070A,0xCE,0xD1
2026-09-18T22:57:02.674+02:00,0x075B,0x60,0x5F
2026-09-18T22:57:02.674+02:00,0x075C,0x4C,0x4B
2026-09-18T22:57:02.990+02:00,0x070A,0xD1,0xD4
2026-09-18T22:57:02.999+02:00,0x075B,0x5F,0x5D
2026-09-18T22:57:03.000+02:00,0x075C,0x4B,0x49
2026-09-18T22:57:03.315+02:00,0x070A,0xD4,0xD8
2026-09-18T22:57:03.330+02:00,0x075B,0x5D,0x5C
2026-09-18T22:57:03.330+02:00,0x075C,0x49,0x48
2026-09-18T22:57:03.643+02:00,0x070A,0xD8,0xDB
2026-09-18T22:57:03.650+02:00,0x075B,0x5C,0x5B
2026-09-18T22:57:03.650+02:00,0x075C,0x48,0x47
2026-09-18T22:57:03.973+02:00,0x070A,0xDB,0xDE
2026-09-18T22:57:03.979+02:00,0x075B,0x5B,0x5A
2026-09-18T22:57:03.979+02:00,0x075C,0x47,0x46
2026-09-18T22:57:07.527+02:00,0x070A,0xDE,0xE0
2026-09-18T22:57:07.862+02:00,0x070A,0xE0,0xE3
2026-09-18T22:57:07.868+02:00,0x075B,0x5A,0x5B
2026-09-18T22:57:07.868+02:00,0x075C,0x46,0x47
2026-09-18T22:57:08.180+02:00,0x070A,0xE3,0xE6
2026-09-18T22:57:08.186+02:00,0x075B,0x5B,0x5C
2026-09-18T22:57:08.186+02:00,0x075C,0x47,0x48
2026-09-18T22:57:08.498+02:00,0x070A,0xE6,0xEA
2026-09-18T22:57:08.504+02:00,0x075B,0x5C,0x5E
2026-09-18T22:57:08.505+02:00,0x075C,0x48,0x4A
2026-09-18T22:57:08.817+02:00,0x070A,0xEA,0xED
2026-09-18T22:57:08.824+02:00,0x075B,0x5E,0x5F
2026-09-18T22:57:08.824+02:00,0x075C,0x4A,0x4B
2026-09-18T22:57:09.139+02:00,0x070A,0xED,0xF0
2026-09-18T22:57:09.152+02:00,0x075B,0x5F,0x60
2026-09-18T22:57:09.152+02:00,0x075C,0x4B,0x4C
2026-09-18T22:57:09.477+02:00,0x070A,0xF0,0xF3
2026-09-18T22:57:09.483+02:00,0x075B,0x60,0x61
2026-09-18T22:57:09.484+02:00,0x075C,0x4C,0x4D
2026-09-18T22:57:09.799+02:00,0x070A,0xF3,0xF7
2026-09-18T22:57:09.813+02:00,0x075B,0x61,0x62
2026-09-18T22:57:09.813+02:00,0x075C,0x4D,0x62
2026-09-18T22:57:10.138+02:00,0x070A,0xF7,0xFA
2026-09-18T22:57:10.144+02:00,0x075B,0x62,0x63
2026-09-18T22:57:10.144+02:00,0x075C,0x62,0x63
2026-09-18T22:57:10.457+02:00,0x070A,0xFA,0xFD
2026-09-18T22:57:10.463+02:00,0x075B,0x63,0x64
2026-09-18T22:57:10.463+02:00,0x075C,0x63,0x64
2026-09-18T22:57:10.776+02:00,0x070A,0xFD,0x00
2026-09-18T22:57:10.782+02:00,0x075B,0x64,0x66
2026-09-18T22:57:10.783+02:00,0x075C,0x64,0x66
2026-09-18T22:57:11.102+02:00,0x070A,0x00,0x04
2026-09-18T22:57:11.107+02:00,0x075B,0x66,0x67
2026-09-18T22:57:11.107+02:00,0x075C,0x66,0x67
2026-09-18T22:57:11.421+02:00,0x070A,0x04,0x07
2026-09-18T22:57:11.430+02:00,0x075B,0x67,0x68
2026-09-18T22:57:11.430+02:00,0x075C,0x67,0x68
2026-09-18T22:57:11.750+02:00,0x070A,0x07,0x0A
2026-09-18T22:57:11.757+02:00,0x075B,0x68,0x69
2026-09-18T22:57:11.758+02:00,0x075C,0x68,0x69
2026-09-18T22:57:12.076+02:00,0x070A,0x0A,0x0D
2026-09-18T22:57:12.085+02:00,0x075B,0x69,0x6A
2026-09-18T22:57:12.085+02:00,0x075C,0x69,0x6A
2026-09-18T22:57:12.402+02:00,0x070A,0x0D,0x11
2026-09-18T22:57:12.408+02:00,0x075B,0x6A,0x6B
2026-09-18T22:57:12.408+02:00,0x075C,0x6A,0x6B
2026-09-18T22:57:12.721+02:00,0x070A,0x11,0x14
2026-09-18T22:57:12.728+02:00,0x075B,0x6B,0x6C
2026-09-18T22:57:12.728+02:00,0x075C,0x6B,0x6C
2026-09-18T22:57:13.042+02:00,0x070A,0x14,0x17
2026-09-18T22:57:13.053+02:00,0x075B,0x6C,0x6D
2026-09-18T22:57:13.054+02:00,0x075C,0x6C,0x6D
2026-09-18T22:57:13.375+02:00,0x070A,0x17,0x1B
2026-09-18T22:57:13.382+02:00,0x075B,0x6D,0x6F
2026-09-18T22:57:13.382+02:00,0x075C,0x6D,0x6F
2026-09-18T22:57:13.694+02:00,0x070A,0x1B,0x1E
2026-09-18T22:57:13.703+02:00,0x075B,0x6F,0x70
2026-09-18T22:57:13.704+02:00,0x075C,0x6F,0x70
2026-09-18T22:57:14.024+02:00,0x070A,0x1E,0x21
2026-09-18T22:57:14.030+02:00,0x075B,0x70,0x71
2026-09-18T22:57:14.030+02:00,0x075C,0x70,0x71
2026-09-18T22:57:14.345+02:00,0x070A,0x21,0x24
2026-09-18T22:57:14.351+02:00,0x075B,0x71,0x72
2026-09-18T22:57:14.351+02:00,0x075C,0x71,0x72
2026-09-18T22:57:14.356+02:00,0x07A6,0x19,0x29
2026-09-18T22:57:14.663+02:00,0x070A,0x24,0x27
2026-09-18T22:57:14.669+02:00,0x075B,0x72,0x73
2026-09-18T22:57:14.669+02:00,0x075C,0x72,0x73
2026-09-18T22:57:14.991+02:00,0x070A,0x27,0x2B
2026-09-18T22:57:14.998+02:00,0x075B,0x73,0x74
2026-09-18T22:57:14.998+02:00,0x075C,0x73,0x74
2026-09-18T22:57:15.313+02:00,0x070A,0x2B,0x2E
2026-09-18T22:57:15.328+02:00,0x075B,0x74,0x75
2026-09-18T22:57:15.328+02:00,0x075C,0x74,0x75
2026-09-18T22:57:15.654+02:00,0x070A,0x2E,0x31
2026-09-18T22:57:15.661+02:00,0x075B,0x75,0x76
2026-09-18T22:57:15.661+02:00,0x075C,0x75,0x76
2026-09-18T22:57:15.975+02:00,0x070A,0x31,0x35
2026-09-18T22:57:15.986+02:00,0x075B,0x76,0x77
2026-09-18T22:57:15.986+02:00,0x075C,0x76,0x77
2026-09-18T22:57:16.309+02:00,0x070A,0x35,0x38
2026-09-18T22:57:16.316+02:00,0x075B,0x77,0x78
2026-09-18T22:57:16.316+02:00,0x075C,0x77,0x78
2026-09-18T22:57:16.633+02:00,0x070A,0x38,0x3B
2026-09-18T22:57:16.641+02:00,0x075B,0x78,0x79
2026-09-18T22:57:16.641+02:00,0x075C,0x78,0x79
2026-09-18T22:57:16.954+02:00,0x070A,0x3B,0x3E
2026-09-18T22:57:16.960+02:00,0x075B,0x79,0x7A
2026-09-18T22:57:16.960+02:00,0x075C,0x79,0x7A
2026-09-18T22:57:17.273+02:00,0x070A,0x3E,0x42
2026-09-18T22:57:17.279+02:00,0x075B,0x7A,0x7C
2026-09-18T22:57:17.279+02:00,0x075C,0x7A,0x7C
2026-09-18T22:57:17.592+02:00,0x070A,0x42,0x45
2026-09-18T22:57:17.603+02:00,0x075B,0x7C,0x7D
2026-09-18T22:57:17.603+02:00,0x075C,0x7C,0x7D
2026-09-18T22:57:17.923+02:00,0x070A,0x45,0x48
2026-09-18T22:57:17.929+02:00,0x075B,0x7D,0x7E
2026-09-18T22:57:17.929+02:00,0x075C,0x7D,0x7E
2026-09-18T22:57:18.240+02:00,0x070A,0x48,0x4B
2026-09-18T22:57:18.246+02:00,0x075B,0x7E,0x7F
2026-09-18T22:57:18.246+02:00,0x075C,0x7E,0x7F
2026-09-18T22:57:18.557+02:00,0x070A,0x4B,0x4E
2026-09-18T22:57:18.565+02:00,0x075B,0x7F,0x80
2026-09-18T22:57:18.565+02:00,0x075C,0x7F,0x80
2026-09-18T22:57:18.882+02:00,0x070A,0x4E,0x52
2026-09-18T22:57:18.888+02:00,0x075B,0x80,0x81
2026-09-18T22:57:18.888+02:00,0x075C,0x80,0x81
2026-09-18T22:57:19.203+02:00,0x070A,0x52,0x55
2026-09-18T22:57:19.216+02:00,0x075B,0x81,0x82
2026-09-18T22:57:19.217+02:00,0x075C,0x81,0x82
2026-09-18T22:57:19.540+02:00,0x070A,0x55,0x58
2026-09-18T22:57:19.547+02:00,0x075B,0x82,0x83
2026-09-18T22:57:19.547+02:00,0x075C,0x82,0x83
2026-09-18T22:57:19.868+02:00,0x070A,0x58,0x5C
2026-09-18T22:57:19.883+02:00,0x075B,0x83,0x84
2026-09-18T22:57:19.883+02:00,0x075C,0x83,0x84
2026-09-18T22:57:20.212+02:00,0x070A,0x5C,0x5F
2026-09-18T22:57:20.218+02:00,0x075B,0x84,0x85
2026-09-18T22:57:20.218+02:00,0x075C,0x84,0x85
2026-09-18T22:57:20.531+02:00,0x070A,0x5F,0x62
2026-09-18T22:57:20.538+02:00,0x075B,0x85,0x86
2026-09-18T22:57:20.538+02:00,0x075C,0x85,0x86
2026-09-18T22:57:20.851+02:00,0x070A,0x62,0x65
2026-09-18T22:57:20.857+02:00,0x075B,0x86,0x88
2026-09-18T22:57:20.857+02:00,0x075C,0x86,0x88
2026-09-18T22:57:21.169+02:00,0x070A,0x65,0x69
2026-09-18T22:57:21.175+02:00,0x075B,0x88,0x89
2026-09-18T22:57:21.175+02:00,0x075C,0x88,0x89
2026-09-18T22:57:21.487+02:00,0x070A,0x69,0x6C
2026-09-18T22:57:21.497+02:00,0x075B,0x89,0x8A
2026-09-18T22:57:21.497+02:00,0x075C,0x89,0x8A
2026-09-18T22:57:21.816+02:00,0x070A,0x6C,0x6F
2026-09-18T22:57:21.823+02:00,0x075B,0x8A,0x8B
2026-09-18T22:57:21.823+02:00,0x075C,0x8A,0x8B
2026-09-18T22:57:22.136+02:00,0x070A,0x6F,0x72
2026-09-18T22:57:22.145+02:00,0x075B,0x8B,0x8C
2026-09-18T22:57:22.145+02:00,0x075C,0x8B,0x8C
2026-09-18T22:57:22.468+02:00,0x070A,0x72,0x76
2026-09-18T22:57:22.473+02:00,0x075B,0x8C,0x8D
2026-09-18T22:57:22.473+02:00,0x075C,0x8C,0x8D
2026-09-18T22:57:22.785+02:00,0x070A,0x76,0x79
2026-09-18T22:57:22.791+02:00,0x075B,0x8D,0x8E
2026-09-18T22:57:22.791+02:00,0x075C,0x8D,0x8E
2026-09-18T22:57:23.103+02:00,0x070A,0x79,0x7C
2026-09-18T22:57:23.110+02:00,0x075B,0x8E,0x8F
2026-09-18T22:57:23.110+02:00,0x075C,0x8E,0x8F
2026-09-18T22:57:23.423+02:00,0x070A,0x7C,0x7F
2026-09-18T22:57:23.429+02:00,0x075B,0x8F,0x90
2026-09-18T22:57:23.429+02:00,0x075C,0x8F,0x90
2026-09-18T22:57:23.743+02:00,0x070A,0x7F,0x82
2026-09-18T22:57:23.754+02:00,0x075B,0x90,0x91
2026-09-18T22:57:23.754+02:00,0x075C,0x90,0x91
2026-09-18T22:57:24.077+02:00,0x070A,0x82,0x86
2026-09-18T22:57:24.082+02:00,0x075B,0x91,0x92
2026-09-18T22:57:24.082+02:00,0x075C,0x91,0x92
2026-09-18T22:57:24.396+02:00,0x070A,0x86,0x89
2026-09-18T22:57:24.402+02:00,0x075B,0x92,0x93
2026-09-18T22:57:24.402+02:00,0x075C,0x92,0x93
2026-09-18T22:57:24.714+02:00,0x070A,0x89,0x8C
2026-09-18T22:57:24.720+02:00,0x075B,0x93,0x94
2026-09-18T22:57:24.720+02:00,0x075C,0x93,0x94
2026-09-18T22:57:25.035+02:00,0x070A,0x8C,0x8F
2026-09-18T22:57:25.042+02:00,0x075B,0x94,0x95
2026-09-18T22:57:25.042+02:00,0x075C,0x94,0x95
2026-09-18T22:57:25.355+02:00,0x070A,0x8F,0x93
2026-09-18T22:57:25.365+02:00,0x075B,0x95,0x97
2026-09-18T22:57:25.365+02:00,0x075C,0x95,0x97
2026-09-18T22:57:25.685+02:00,0x070A,0x93,0x96
2026-09-18T22:57:25.690+02:00,0x075B,0x97,0x98
2026-09-18T22:57:25.690+02:00,0x075C,0x97,0x98
2026-09-18T22:57:26.004+02:00,0x070A,0x96,0x99
2026-09-18T22:57:26.017+02:00,0x075B,0x98,0x99
2026-09-18T22:57:26.017+02:00,0x075C,0x98,0x99
2026-09-18T22:57:26.346+02:00,0x070A,0x99,0x9D
2026-09-18T22:57:26.352+02:00,0x075B,0x99,0x9A
2026-09-18T22:57:26.352+02:00,0x075C,0x99,0x9A
2026-09-18T22:57:26.666+02:00,0x070A,0x9D,0xA0
2026-09-18T22:57:26.673+02:00,0x075B,0x9A,0x9B
2026-09-18T22:57:26.673+02:00,0x075C,0x9A,0x9B
2026-09-18T22:57:26.985+02:00,0x070A,0xA0,0xA3
2026-09-18T22:57:26.990+02:00,0x075B,0x9B,0x9C
2026-09-18T22:57:26.990+02:00,0x075C,0x9B,0x9C
2026-09-18T22:57:27.303+02:00,0x070A,0xA3,0xA6
2026-09-18T22:57:27.309+02:00,0x075B,0x9C,0x9D
2026-09-18T22:57:27.309+02:00,0x075C,0x9C,0x9D
2026-09-18T22:57:27.624+02:00,0x070A,0xA6,0xA9
2026-09-18T22:57:27.637+02:00,0x075B,0x9D,0x9E
2026-09-18T22:57:27.637+02:00,0x075C,0x9D,0x9E
2026-09-18T22:57:27.956+02:00,0x070A,0xA9,0xAD
2026-09-18T22:57:27.961+02:00,0x075B,0x9E,0x9F
2026-09-18T22:57:27.961+02:00,0x075C,0x9E,0x9F
2026-09-18T22:57:28.274+02:00,0x070A,0xAD,0xB0
2026-09-18T22:57:28.279+02:00,0x075B,0x9F,0xA0
2026-09-18T22:57:28.279+02:00,0x075C,0x9F,0xA0
2026-09-18T22:57:28.592+02:00,0x070A,0xB0,0xB3
2026-09-18T22:57:28.599+02:00,0x075B,0xA0,0xA1
2026-09-18T22:57:28.599+02:00,0x075C,0xA0,0xA1
2026-09-18T22:57:28.914+02:00,0x070A,0xB3,0xB6
2026-09-18T22:57:28.919+02:00,0x075B,0xA1,0xA2
2026-09-18T22:57:28.919+02:00,0x075C,0xA1,0xA2
2026-09-18T22:57:29.232+02:00,0x070A,0xB6,0xB9
2026-09-18T22:57:29.241+02:00,0x075B,0xA2,0xA4
2026-09-18T22:57:29.241+02:00,0x075C,0xA2,0xA4
2026-09-18T22:57:29.568+02:00,0x070A,0xB9,0xBD
2026-09-18T22:57:29.573+02:00,0x075B,0xA4,0xA5
2026-09-18T22:57:29.573+02:00,0x075C,0xA4,0xA5
2026-09-18T22:57:29.885+02:00,0x070A,0xBD,0xC0
2026-09-18T22:57:29.895+02:00,0x075B,0xA5,0xA6
2026-09-18T22:57:29.896+02:00,0x075C,0xA5,0xA6
2026-09-18T22:57:30.215+02:00,0x070A,0xC0,0xC3
2026-09-18T22:57:30.222+02:00,0x075B,0xA6,0xA7
2026-09-18T22:57:30.222+02:00,0x075C,0xA6,0xA7
2026-09-18T22:57:30.534+02:00,0x070A,0xC3,0xC7
2026-09-18T22:57:30.540+02:00,0x075B,0xA7,0xA8
2026-09-18T22:57:30.540+02:00,0x075C,0xA7,0xA8
2026-09-18T22:57:30.853+02:00,0x070A,0xC7,0xCA
2026-09-18T22:57:30.859+02:00,0x075B,0xA8,0xA9
2026-09-18T22:57:30.859+02:00,0x075C,0xA8,0xA9
2026-09-18T22:57:31.179+02:00,0x070A,0xCA,0xCD
2026-09-18T22:57:31.186+02:00,0x075B,0xA9,0xAA
2026-09-18T22:57:31.186+02:00,0x075C,0xA9,0xAA
2026-09-18T22:57:31.498+02:00,0x070A,0xCD,0xD0
2026-09-18T22:57:31.510+02:00,0x075B,0xAA,0xAB
2026-09-18T22:57:31.511+02:00,0x075C,0xAA,0xAB
2026-09-18T22:57:31.834+02:00,0x070A,0xD0,0xD4
2026-09-18T22:57:31.839+02:00,0x075B,0xAB,0xAC
2026-09-18T22:57:31.839+02:00,0x075C,0xAB,0xAC
2026-09-18T22:57:32.152+02:00,0x070A,0xD4,0xD7
2026-09-18T22:57:32.159+02:00,0x075B,0xAC,0xAD
2026-09-18T22:57:32.160+02:00,0x075C,0xAC,0xAD
2026-09-18T22:57:32.474+02:00,0x070A,0xD7,0xDA
2026-09-18T22:57:32.480+02:00,0x075B,0xAD,0xAE
2026-09-18T22:57:32.480+02:00,0x075C,0xAD,0xAE
2026-09-18T22:57:32.792+02:00,0x070A,0xDA,0xDD
2026-09-18T22:57:32.799+02:00,0x075B,0xAE,0xAF
2026-09-18T22:57:32.799+02:00,0x075C,0xAE,0xAF
2026-09-18T22:57:33.113+02:00,0x070A,0xDD,0xE0
2026-09-18T22:57:33.124+02:00,0x075B,0xAF,0xB0
2026-09-18T22:57:33.125+02:00,0x075C,0xAF,0xB0
2026-09-18T22:57:33.445+02:00,0x070A,0xE0,0xE4
2026-09-18T22:57:33.450+02:00,0x075B,0xB0,0xB2
2026-09-18T22:57:33.450+02:00,0x075C,0xB0,0xB2
2026-09-18T22:57:33.762+02:00,0x070A,0xE4,0xE7
2026-09-18T22:57:33.768+02:00,0x075B,0xB2,0xB3
2026-09-18T22:57:33.768+02:00,0x075C,0xB2,0xB3
2026-09-18T22:57:34.080+02:00,0x070A,0xE7,0xEA
2026-09-18T22:57:34.086+02:00,0x075B,0xB3,0xB4
2026-09-18T22:57:34.086+02:00,0x075C,0xB3,0xB4
2026-09-18T22:57:34.400+02:00,0x070A,0xEA,0xED
2026-09-18T22:57:34.406+02:00,0x075B,0xB4,0xB5
2026-09-18T22:57:34.406+02:00,0x075C,0xB4,0xB5
2026-09-18T22:57:34.720+02:00,0x070A,0xED,0xF0
2026-09-18T22:57:34.729+02:00,0x075B,0xB5,0xB6
2026-09-18T22:57:34.729+02:00,0x075C,0xB5,0xB6
2026-09-18T22:57:35.049+02:00,0x070A,0xF0,0xF4
2026-09-18T22:57:35.054+02:00,0x075B,0xB6,0xB7
2026-09-18T22:57:35.054+02:00,0x075C,0xB6,0xB7
2026-09-18T22:57:35.369+02:00,0x070A,0xF4,0xF7
2026-09-18T22:57:35.379+02:00,0x075B,0xB7,0xB8
2026-09-18T22:57:35.379+02:00,0x075C,0xB7,0xB8
2026-09-18T22:57:35.699+02:00,0x070A,0xF7,0xFA
2026-09-18T22:57:35.704+02:00,0x075B,0xB8,0xB9
2026-09-18T22:57:35.704+02:00,0x075C,0xB8,0xB9
2026-09-18T22:57:36.017+02:00,0x070A,0xFA,0xFD
2026-09-18T22:57:36.023+02:00,0x075B,0xB9,0xBA
2026-09-18T22:57:36.023+02:00,0x075C,0xB9,0xBA
2026-09-18T22:57:36.335+02:00,0x070A,0xFD,0x01
2026-09-18T22:57:36.340+02:00,0x075B,0xBA,0xBC
2026-09-18T22:57:36.340+02:00,0x075C,0xBA,0xBC
2026-09-18T22:57:36.658+02:00,0x070A,0x01,0x04
2026-09-18T22:57:36.664+02:00,0x075B,0xBC,0xBD
2026-09-18T22:57:36.664+02:00,0x075C,0xBC,0xBD
2026-09-18T22:57:36.977+02:00,0x070A,0x04,0x07
2026-09-18T22:57:36.988+02:00,0x075B,0xBD,0xBE
2026-09-18T22:57:36.989+02:00,0x075C,0xBD,0xBE
2026-09-18T22:57:37.312+02:00,0x070A,0x07,0x0A
2026-09-18T22:57:37.318+02:00,0x075B,0xBE,0xBF
2026-09-18T22:57:37.318+02:00,0x075C,0xBE,0xBF
2026-09-18T22:57:37.630+02:00,0x070A,0x0A,0x0E
2026-09-18T22:57:37.643+02:00,0x075B,0xBF,0xC0
2026-09-18T22:57:37.643+02:00,0x075C,0xBF,0xC0
2026-09-18T22:57:37.967+02:00,0x070A,0x0E,0x11
2026-09-18T22:57:37.972+02:00,0x075B,0xC0,0xC1
2026-09-18T22:57:37.972+02:00,0x075C,0xC0,0xC1
2026-09-18T22:57:38.286+02:00,0x070A,0x11,0x14
2026-09-18T22:57:38.292+02:00,0x075B,0xC1,0xC2
2026-09-18T22:57:38.292+02:00,0x075C,0xC1,0xC2
2026-09-18T22:57:38.604+02:00,0x070A,0x14,0x17
2026-09-18T22:57:38.611+02:00,0x075B,0xC2,0xC3
2026-09-18T22:57:38.611+02:00,0x075C,0xC2,0xC3
2026-09-18T22:57:38.923+02:00,0x070A,0x17,0x1B
2026-09-18T22:57:38.929+02:00,0x075B,0xC3,0xC5
2026-09-18T22:57:38.929+02:00,0x075C,0xC3,0xC5
2026-09-18T22:57:39.247+02:00,0x070A,0x1B,0x1E
2026-09-18T22:57:39.265+02:00,0x075B,0xC5,0xC6
2026-09-18T22:57:39.265+02:00,0x075C,0xC5,0xC6
2026-09-18T22:57:39.596+02:00,0x070A,0x1E,0x21
2026-09-18T22:57:39.601+02:00,0x075B,0xC6,0xC7
2026-09-18T22:57:39.601+02:00,0x075C,0xC6,0xC7
2026-09-18T22:57:39.916+02:00,0x070A,0x21,0x25
2026-09-18T22:57:39.933+02:00,0x075B,0xC7,0xC6
2026-09-18T22:57:39.933+02:00,0x075C,0xC7,0xC6
2026-09-18T22:57:40.264+02:00,0x070A,0x25,0x28
2026-09-18T22:57:40.272+02:00,0x075B,0xC6,0xC5
2026-09-18T22:57:40.273+02:00,0x075C,0xC6,0xC5
2026-09-18T22:57:40.589+02:00,0x070A,0x28,0x2B
2026-09-18T22:57:40.595+02:00,0x075B,0xC5,0xC4
2026-09-18T22:57:40.595+02:00,0x075C,0xC5,0xC4
2026-09-18T22:57:40.910+02:00,0x070A,0x2B,0x2F
2026-09-18T22:57:40.918+02:00,0x075B,0xC4,0xC3
2026-09-18T22:57:40.918+02:00,0x075C,0xC4,0xC3
2026-09-18T22:57:41.234+02:00,0x070A,0x2F,0x32
2026-09-18T22:57:41.241+02:00,0x075B,0xC3,0xC2
2026-09-18T22:57:41.242+02:00,0x075C,0xC3,0xC2
2026-09-18T22:57:41.560+02:00,0x070A,0x32,0x35
2026-09-18T22:57:41.574+02:00,0x075B,0xC2,0xC1
2026-09-18T22:57:41.574+02:00,0x075C,0xC2,0xC1
2026-09-18T22:57:41.902+02:00,0x070A,0x35,0x38
2026-09-18T22:57:41.908+02:00,0x075B,0xC1,0xBF
