addr,file_offset,region,runtime,frame_onto,frame_over,access,window
0x0456,0x103EB,bank1,0x83EB,24,0,write x1,"movx @dptr,a ; ret"
0x0456,0x11373,bank1,0x9373,24,0,read x1,"movx a,@dptr ; anl a,#0x80 ; jz +0x0a"
0x0456,0x11D53,bank1,0x9D53,24,0,read x1,"movx a,@dptr ; anl a,#0x80 ; jz +0x29"
0x0456,0x129A8,bank1,0xA9A8,24,0,read x1,"movx a,@dptr ; anl a,#0x80 ; jz +0x03"
0x0456,0x173C9,bank1,0xF3C9,24,0,read x1,"movx a,@dptr ; anl a,#0x40 ; jz +0x03"
0x0457,0x10190,bank1,0x8190,21,3,"read x1, write x1","movx a,@dptr ; anl a,#0xf8 ; orl a,#0xfd ; movx @dptr,a"
0x0457,0x101D1,bank1,0x81D1,24,0,"read x1, write x1","movx a,@dptr ; anl a,#0xf8 ; movx @dptr,a ; lcall 0x199c"
0x0457,0x10246,bank1,0x8246,24,0,"read x1, write x1","movx a,@dptr ; anl a,#0xf8 ; orl a,#0xfb ; movx @dptr,a ; lcall 0x1984"
0x0457,0x1026A,bank1,0x826A,23,1,"read x1, write x1","movx a,@dptr ; anl a,#0xf8 ; orl a,#0xfd ; movx @dptr,a ; lcall 0x8ae5"
0x0457,0x225B2,pd-image,0x25B2,24,0,DPTR handed to lcall 0x35ec -- direction unresolved here,lcall 0x35ec
0x0458,0x0DD5C,bank0,0xDD5C,24,0,write x1,"mov a,0x32 ; movx @dptr,a ; ljmp 0x1954"
0x0458,0x10ED0,bank1,0x8ED0,24,0,read x1,"movx a,@dptr ; anl a,#0x70 ; cjne a,#0x10,+0x02"
0x0458,0x11C0E,bank1,0x9C0E,24,0,read x1,"movx a,@dptr ; anl a,#0x70 ; cjne a,#0x00,+0x02"
0x0458,0x146B8,bank1,0xC6B8,23,1,read x1,"movx a,@dptr ; jb acc.7,+0x1a"
0x0458,0x2DEBE,pd-image,0xDEBE,24,0,DPTR handed to lcall 0xb160 -- direction unresolved here,lcall 0xb160
0x0459,0x0DCED,bank0,0xDCED,24,0,read x1,"movx a,@dptr ; mov r7,a ; ljmp 0x3f9d"
0x0459,0x103C0,bank1,0x83C0,24,0,"read x1, write x1","movx a,@dptr ; anl a,#0xf7 ; movx @dptr,a"
0x0459,0x10B13,bank1,0x8B13,24,0,read x1,"movx a,@dptr ; anl a,#0x08 ; jnz +0x1a"
0x0459,0x10B96,bank1,0x8B96,24,0,write x1,"mov a,#0x01 ; movx @dptr,a"
0x0459,0x10BBF,bank1,0x8BBF,24,0,write x1,"mov a,#0x02 ; movx @dptr,a"
0x0459,0x10D91,bank1,0x8D91,24,0,read x1,"movx a,@dptr ; anl a,#0x02 ; jnz +0xdb"
0x045A,0x0AD25,bank0,0xAD25,24,0,"read x1, write x1","movx a,@dptr ; anl a,#0x10 ; movx @dptr,a ; lcall 0xc2f7"
0x045A,0x0DD4A,bank0,0xDD4A,24,0,"read x2, write x1","movx a,@dptr ; anl a,#0xf0 ; movx @dptr,a ; movx a,@dptr ; mov r7,a ; mov a,0x32 ; anl a,#0x0f"
0x045A,0x10354,bank1,0x8354,18,6,write x1,"mov a,#0x00 ; movx @dptr,a"
0x045A,0x12064,bank1,0xA064,24,0,read x1,"movx a,@dptr ; anl a,#0x01 ; jnz +0x02"
0x045A,0x12086,bank1,0xA086,22,2,read x1,"movx a,@dptr ; jnb acc.4,+0x3e"
0x045A,0x120CC,bank1,0xA0CC,24,0,read x1,"movx a,@dptr ; anl a,#0x01 ; jnz +0x02"
0x045A,0x120F1,bank1,0xA0F1,24,0,read x1,"movx a,@dptr ; jnb acc.5,+0x34"
0x045A,0x12137,bank1,0xA137,23,1,read x1,"movx a,@dptr ; anl a,#0x01 ; jz +0x7f"
0x045A,0x1216E,bank1,0xA16E,22,2,read x1,"movx a,@dptr ; jnb acc.7,+0x49"
0x045A,0x121BF,bank1,0xA1BF,24,0,read x1,"movx a,@dptr ; anl a,#0x01 ; jz +0x2d"
0x045A,0x121CF,bank1,0xA1CF,22,2,read x1,"movx a,@dptr ; jb acc.4,+0x03"
0x045A,0x121D9,bank1,0xA1D9,22,2,read x1,"movx a,@dptr ; jb acc.5,+0x03"
0x045A,0x121E3,bank1,0xA1E3,24,0,read x1,"movx a,@dptr ; jb acc.7,+0x03"
0x045A,0x12499,bank1,0xA499,24,0,read x1,"movx a,@dptr ; anl a,#0x60 ; jnz +0xf5"
0x045A,0x124A2,bank1,0xA4A2,24,0,read x1,"movx a,@dptr ; jb acc.7,+0xed"
0x045A,0x124AB,bank1,0xA4AB,24,0,read x1,"movx a,@dptr ; jb acc.4,+0xe4"
0x045A,0x124B4,bank1,0xA4B4,24,0,read x1,"movx a,@dptr ; jb acc.5,+0xdb"
0x045A,0x124BD,bank1,0xA4BD,24,0,read x1,"movx a,@dptr ; jb acc.6,+0xd2"
0x045A,0x124C6,bank1,0xA4C6,24,0,read x1,"movx a,@dptr ; anl a,#0xe0 ; jnz +0xc8"
0x045A,0x171A4,bank1,0xF1A4,23,1,read x1,"movx a,@dptr ; anl a,#0xe0 ; mov 0xf0,a ; jz +0x47"
0x045A,0x171F8,bank1,0xF1F8,23,1,read x1,"movx a,@dptr ; anl a,#0xe0 ; mov 0xf0,a"
0x045A,0x17253,bank1,0xF253,24,0,read x1,"movx a,@dptr ; jnb acc.4,+0x18"
0x045B,0x0909B,bank0,0x909B,24,0,read x1,"movx a,@dptr ; jb acc.3,+0x5b"
0x045B,0x0DCDD,bank0,0xDCDD,24,0,"read x1, write x1","movx a,@dptr ; orl a,#0x01 ; movx @dptr,a ; ret"
0x045B,0x0DCE5,bank0,0xDCE5,24,0,"read x1, write x1","movx a,@dptr ; anl a,#0xfe ; movx @dptr,a ; ret"
0x045B,0x1181E,bank1,0x981E,24,0,read x1,"movx a,@dptr ; anl a,#0x08 ; jnz +0x00"
0x045B,0x11D7A,bank1,0x9D7A,24,0,read x1,"movx a,@dptr ; anl a,#0x08 ; jnz +0x02"
0x045B,0x11F16,bank1,0x9F16,23,1,read x1,"movx a,@dptr ; db 0xa2"
0x045B,0x12225,bank1,0xA225,24,0,read x1,"movx a,@dptr ; anl a,#0x01 ; jz +0x07"
0x045B,0x1464F,bank1,0xC64F,24,0,read x1,"movx a,@dptr ; anl a,#0x01 ; jz +0x34"
0x045B,0x14659,bank1,0xC659,24,0,read x1,"movx a,@dptr ; anl a,#0x01 ; jnz +0x2a"
0x045B,0x14661,bank1,0xC661,24,0,"read x1, write x1","movx a,@dptr ; orl a,#0x01 ; movx @dptr,a"
0x045B,0x1468B,bank1,0xC68B,23,1,"read x1, write x1","movx a,@dptr ; anl a,#0xfe ; movx @dptr,a"
0x045B,0x17173,bank1,0xF173,24,0,"read x1, write x1","movx a,@dptr ; cpl acc.0 ; movx @dptr,a"
0x045C,0x114E4,bank1,0x94E4,24,0,write x1,"movx @dptr,a ; anl a,#0x07"
0x045C,0x146BF,bank1,0xC6BF,24,0,read x1,"movx a,@dptr ; anl a,#0x07 ; jnz +0x09"
0x045D,0x0DD3D,bank0,0xDD3D,24,0,write x1,"mov a,0x32 ; movx @dptr,a"
0x045D,0x10B41,bank1,0x8B41,24,0,write x1,"movx @dptr,a"
0x045D,0x10D11,bank1,0x8D11,24,0,write x1,"movx @dptr,a"
0x045D,0x11585,bank1,0x9585,24,0,read x1,"movx a,@dptr ; jz +0x14"
0x045D,0x115AE,bank1,0x95AE,24,0,read x1,"movx a,@dptr"
0x045E,0x11567,bank1,0x9567,23,1,read x1,"movx a,@dptr ; mov r5,a ; lcall 0x88f0"
0x045E,0x11578,bank1,0x9578,24,0,write x1,"movx @dptr,a ; clr a"
0x045F,0x10609,bank1,0x8609,24,0,write x1,"mov a,#0xdb ; movx @dptr,a"
0x045F,0x10617,bank1,0x8617,24,0,write x1,"mov a,#0x00 ; movx @dptr,a ; ret"
0x045F,0x11081,bank1,0x9081,24,0,read x1,"movx a,@dptr ; cjne a,#0xdb,+0x0b"
0x045F,0x1154D,bank1,0x954D,24,0,read x1,"movx a,@dptr ; cjne a,#0xdb,+0x02"
0x045F,0x11574,bank1,0x9574,24,0,write x1,"movx @dptr,a"
0x045F,0x121F6,bank1,0xA1F6,24,0,read x1,"movx a,@dptr ; cjne a,#0xdb,+0x13"
0x045F,0x14815,bank1,0xC815,24,0,read x1,"movx a,@dptr ; cjne a,#0xdb,+0x02"
0x045F,0x16341,bank1,0xE341,18,6,read x1,"movx a,@dptr ; cjne a,#0xdb,+0x0a"
0x045F,0x16357,bank1,0xE357,22,2,read x1,"movx a,@dptr ; cjne a,#0xdb,+0x07"
0x045F,0x163B5,bank1,0xE3B5,24,0,read x1,"movx a,@dptr ; cjne a,#0xdb,+0x4d"
